"","unique_id","yi","vi","ch4_n","p_num","plant_species","salinity","marsh","season","tide","lat","ch4_method_simple","climate_region","month","sampling_year"
"691",691,4.05624998769608,6,6,"66","Spartina alterniflora","oligohaline","Marsh Resource Meadowlands Mitigation Bank","summer","microtidal","40.82","discrete","continental","June",2012
"692",692,3.71026100913097,3,3,"66","Spartina alterniflora","oligohaline","Marsh Resource Meadowlands Mitigation Bank","spring","microtidal","40.82","discrete","continental","May",2012
"693",693,4.25467890727627,6,6,"66","Spartina alterniflora","oligohaline","Marsh Resource Meadowlands Mitigation Bank","fall","microtidal","40.82","discrete","continental","November",2012
"694",694,4.99644685881733,6,6,"66","Spartina alterniflora","oligohaline","Marsh Resource Meadowlands Mitigation Bank","fall","microtidal","40.82","discrete","continental","October",2012
"695",695,5.89159659346133,6,6,"66","Spartina alterniflora","oligohaline","Marsh Resource Meadowlands Mitigation Bank","fall","microtidal","40.82","discrete","continental","September",2012
"696",696,7.3287042039738,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","summer","microtidal","29.226625","discrete","subtropical/warm temperate","August",2013
"697",697,6.72024812849419,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","summer","microtidal","29.226625","discrete","subtropical/warm temperate","July",2013
"698",698,5.06468661559736,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","fall","microtidal","29.226625","discrete","subtropical/warm temperate","November",2013
"699",699,6.76581062190726,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","fall","microtidal","29.226625","discrete","subtropical/warm temperate","October",2013
"700",700,7.3384762595828,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","fall","microtidal","29.226625","discrete","subtropical/warm temperate","September",2013
"701",701,5.06468661559736,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","spring","microtidal","29.226625","discrete","subtropical/warm temperate","April",2014
"702",702,6.32748571151133,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","summer","microtidal","29.226625","discrete","subtropical/warm temperate","August",2014
"703",703,4.36375642719923,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","winter","microtidal","29.226625","discrete","subtropical/warm temperate","February",2014
"704",704,4.26370889701379,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","winter","microtidal","29.226625","discrete","subtropical/warm temperate","January",2014
"705",705,5.70526764586471,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","summer","microtidal","29.226625","discrete","subtropical/warm temperate","June",2014
"706",706,4.77440781260854,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","spring","microtidal","29.226625","discrete","subtropical/warm temperate","March",2014
"707",707,4.83564322350068,3,3,"67","Spartina alterniflora","mesohaline","Cocodrie Marsh","spring","microtidal","29.226625","discrete","subtropical/warm temperate","May",2014
"708",708,5.1078711878941,5,5,"69","Phragmites australis","mesohaline","Sage Lot Pond","summer","microtidal","41.5583","in situ","continental","August",2020
"709",709,3.46571248789199,5,5,"69","Phragmites australis","polyhaline","Sage Lot Pond","summer","microtidal","41.5583","in situ","continental","August",2020
"710",710,5.93661398830061,5,5,"69","Phragmites australis","mesohaline","Sage Lot Pond","summer","microtidal","41.5583","in situ","continental","July",2020
"711",711,3.46571248789199,5,5,"69","Phragmites australis","polyhaline","Sage Lot Pond","summer","microtidal","41.5583","in situ","continental","July",2020
"712",712,3.46571248789199,5,5,"69","Phragmites australis","mesohaline","Sage Lot Pond","fall","microtidal","41.5583","in situ","continental","November",2020
"713",713,0,5,5,"69","Phragmites australis","polyhaline","Sage Lot Pond","fall","microtidal","41.5583","in situ","continental","November",2020
"714",714,4.31317738145131,5,5,"69","Phragmites australis","mesohaline","Sage Lot Pond","fall","microtidal","41.5583","in situ","continental","October",2020
"715",715,2.37481567015686,5,5,"69","Phragmites australis","polyhaline","Sage Lot Pond","fall","microtidal","41.5583","in situ","continental","October",2020
"716",716,4.44654623733214,5,5,"69","Phragmites australis","mesohaline","Sage Lot Pond","fall","microtidal","41.5583","in situ","continental","September",2020
"717",717,2.77547951402259,5,5,"69","Phragmites australis","polyhaline","Sage Lot Pond","fall","microtidal","41.5583","in situ","continental","September",2020
"718",718,5.73436092822868,5,5,"69","Phragmites australis","mesohaline","Herring River ","summer","microtidal","41.938","in situ","continental","August",2020
"719",719,7.53191273218194,5,5,"69","Phragmites australis","mesohaline","Herring River ","summer","microtidal","41.938","in situ","continental","August",2020
"720",720,6.88894040307175,5,5,"69","Phragmites australis","mesohaline","Herring River ","summer","microtidal","41.938","in situ","continental","July",2020
"721",721,6.79790594375353,5,5,"69","Phragmites australis","mesohaline","Herring River ","summer","microtidal","41.938","in situ","continental","July",2020
"722",722,5.31165272294922,5,5,"69","Phragmites australis","mesohaline","Herring River ","fall","microtidal","41.938","in situ","continental","November",2020
"723",723,5.92244313587773,5,5,"69","Phragmites australis","mesohaline","Herring River ","fall","microtidal","41.938","in situ","continental","November",2020
"724",724,5.86366197291249,5,5,"69","Phragmites australis","mesohaline","Herring River ","fall","microtidal","41.938","in situ","continental","October",2020
"725",725,6.87244415081182,5,5,"69","Phragmites australis","mesohaline","Herring River ","fall","microtidal","41.938","in situ","continental","October",2020
"726",726,6.41012495443521,5,5,"69","Phragmites australis","mesohaline","Herring River ","fall","microtidal","41.938","in situ","continental","September",2020
"727",727,7.1587822710694,5,5,"69","Phragmites australis","mesohaline","Herring River ","fall","microtidal","41.938","in situ","continental","September",2020
"728",728,7.48446085937971,30,30,"7","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","July",2015
"729",729,5.44961125792452,27,27,"7","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","March",2015
"730",730,5.72342960025457,33,33,"7","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","November",2015
"731",731,9.23951075870925,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","August",2014
"732",732,6.91572443281983,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","August",2014
"733",733,4.27685896445821,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","fall","microtidal","39.089173","in situ","subtropical/warm temperate","November",2014
"734",734,4.27685896445821,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","fall","microtidal","39.089173","in situ","subtropical/warm temperate","November",2014
"735",735,5.27531441603784,18,18,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","fall","microtidal","39.089173","in situ","subtropical/warm temperate","October",2014
"736",736,5.65777741570224,18,18,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","fall","microtidal","39.089173","in situ","subtropical/warm temperate","October",2014
"737",737,5.88611174741023,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","fall","microtidal","39.089173","in situ","subtropical/warm temperate","September",2014
"738",738,4.27685896445821,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","fall","microtidal","39.089173","in situ","subtropical/warm temperate","September",2014
"739",739,4.27685896445821,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","spring","microtidal","39.089173","in situ","subtropical/warm temperate","April",2015
"740",740,4.27685896445821,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","spring","microtidal","39.089173","in situ","subtropical/warm temperate","April",2015
"741",741,5.66297253624508,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","August",2015
"742",742,4.9698615213965,6,6,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","August",2015
"743",743,7.13845994417112,12,12,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","July",2015
"744",744,8.53924683892016,12,12,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","July",2015
"745",745,5.31648481961113,12,12,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","June",2015
"746",746,5.31648481961113,12,12,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","summer","microtidal","39.089173","in situ","subtropical/warm temperate","June",2015
"747",747,4.27685896445821,18,18,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","spring","microtidal","39.089173","in situ","subtropical/warm temperate","March",2015
"748",748,0,18,18,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","spring","microtidal","39.089173","in situ","subtropical/warm temperate","March",2015
"749",749,6.55884327067205,12,12,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","spring","microtidal","39.089173","in situ","subtropical/warm temperate","May",2015
"750",750,4.27685896445821,12,12,"70","Spartina alterniflora","mesohaline","St. Jones Reserve","spring","microtidal","39.089173","in situ","subtropical/warm temperate","May",2015
"751",751,0.754383581075516,495,495,"71","Salicornia sp.","polyhaline","Mount Eden Creek Marsh","summer","microtidal","37.6156","in situ","mediterranean","June",2020
"752",752,1.75591618864848,495,495,"71","Spartina foliosa","polyhaline","Mount Eden Creek Marsh","summer","microtidal","37.6156","in situ","mediterranean","June",2020
"753",753,4.33150637992856,3,3,"72","Phragmites australis","oligohaline","Chongming Dongtan Wetland","spring","mesotidal","31.501302","discrete","subtropical/warm temperate","April",2012
"754",754,5.42448574819231,3,3,"72","Spartina alterniflora","oligohaline","Chongming Dongtan Wetland","spring","mesotidal","31.501302","discrete","subtropical/warm temperate","April",2012
"755",755,5.77342888167556,3,3,"72","Phragmites australis","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.501302","discrete","subtropical/warm temperate","July",2012
"756",756,4.55130435841952,3,3,"72","Spartina alterniflora","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.501302","discrete","subtropical/warm temperate","July",2012
"757",757,7.52362997584358,3,3,"72","Phragmites australis","oligohaline","Chongming Dongtan Wetland","fall","mesotidal","31.501302","discrete","subtropical/warm temperate","October",2012
"758",758,7.77479463294553,3,3,"72","Spartina alterniflora","oligohaline","Chongming Dongtan Wetland","fall","mesotidal","31.501302","discrete","subtropical/warm temperate","October",2012
"759",759,0.588722754054437,72,72,"73","Juncus sp.","mesohaline","Reference","annual","microtidal","34.82","discrete","subtropical/warm temperate","March, April, May; November, December, January, February, March; May, June, July, August, September, October, November; March, April, May, June, July, August, September, October, November",2011
"760",760,1.6447395780742,72,72,"73","Spartina alterniflora","mesohaline","Reference","annual","microtidal","34.82","discrete","subtropical/warm temperate","March, April, May; November, December, January, February, March; May, June, July, August, September, October, November; March, April, May, June, July, August, September, October, November",2011
"761",761,3.9000156270637,15,15,"74","Spartina alterniflora","mesohaline"," S. alterniflora coastal marsh","summer","microtidal","38.006889","discrete","continental","August",2013
"762",762,0.217619032415504,15,15,"74","Spartina alterniflora","polyhaline"," S. alterniflora coastal marsh","winter","microtidal","38.006889","discrete","continental","December",2013
"763",763,3.35306141781528,15,15,"74","Spartina alterniflora","mesohaline"," S. alterniflora coastal marsh","summer","microtidal","38.006889","discrete","continental","June",2013
"764",764,2.22595127042038,15,15,"74","Spartina alterniflora","mesohaline"," S. alterniflora coastal marsh","fall","microtidal","38.006889","discrete","continental","October",2013
"765",765,-1.3784896987982,12,12,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2011
"766",766,1.35490252288434,6,6,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2011
"767",767,2.02963160879278,3,3,"77","Suaeda salsa","polyhaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2011
